Index,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_ASK,PX_BID,PX_VOLUME,DVD_SH_LAST,EQY_DVD_YLD_12M,INDX_DIVISOR,DVD_SH_12M,COUNT_INDEX_MEMBERS,LAST_DPS_GROSS,TOT_RETURN_INDEX_GROSS_DVDS
2012-07-16,1353.64,1356.5,1357.26,1348.51,1357.98,1350.02,471627040,0,2.1215,#N/A N/A,28.7172,500,0,3925.5465
2012-07-17,1363.67,1353.68,1365.36,1345.07,1366.73,1358.56,577939392,0,2.1059,#N/A N/A,28.7172,500,0,3954.6334
2012-07-18,1372.78,1363.58,1375.26,1358.96,1377.63,1368.57,589123776,0.208779,2.0814,#N/A N/A,28.5725,500,0.208779,3981.6506
2012-07-19,1376.51,1373.01,1380.39,1371.21,1384.18,1372.48,643162944,0.141993,2.0772,#N/A N/A,28.593,500,0.141993,3992.8863
2012-07-20,1362.66,1376.51,1376.51,1362.19,1365.45,1360.7,863626752,0.032736,2.0985,#N/A N/A,28.5952,500,0.032736,3952.796
2012-07-23,1350.52,1362.34,1362.34,1337.56,1353.75,1345.2,602347072,0.030039,2.1176,#N/A N/A,28.5983,500,0.030039,3917.6597
2012-07-24,1338.31,1350.52,1351.53,1329.24,1338.88,1325.5,632833408,0,2.1369,#N/A N/A,28.5983,500,0,3882.2605
2012-07-25,1337.89,1338.35,1343.98,1331.5,1343.94,1335.03,653733632,0.030038,2.1378,#N/A N/A,28.6008,500,0.030038,3881.1128
2012-07-26,1360.02,1338.17,1363.13,1338.17,1363.07,1355.74,714242048,0.03327,2.1031,#N/A N/A,28.6029,500,0.03327,3945.4224
2012-07-27,1385.97,1360.05,1389.19,1360.05,1390.54,1379.7,751211840,0.082358,2.0647,#N/A N/A,28.6163,500,0.082358,4020.9317
2012-07-30,1385.3,1385.94,1391.74,1381.37,1390.54,1378.29,492528736,0.042652,2.0776,#N/A N/A,28.7806,500,0.042652,4019.1133
2012-07-31,1379.32,1385.27,1387.16,1379.17,1380.11,1377.76,679418368,0.008753,2.0891,#N/A N/A,28.8158,500,0.008753,4001.7988
2012-08-01,1375.14,1379.32,1385.03,1373.35,1382.52,1370.23,703061120,0.226294,2.0985,#N/A N/A,28.8579,500,0.226294,3990.3059
2012-08-02,1365,1375.13,1375.13,1354.65,1374.05,1358.66,625895104,0.11121,2.1145,#N/A N/A,28.8624,500,0.11121,3961.2098
2012-08-03,1390.99,1365.45,1394.16,1365.45,1395.53,1387.44,558787136,0.169175,2.0756,#N/A N/A,28.8714,500,0.169175,4037.1273
2012-08-06,1394.23,1391.04,1399.63,1391.04,1399.58,1388.55,486460096,0.033941,2.0711,#N/A N/A,28.8765,500,0.033941,4046.6237
2012-08-07,1401.35,1394.46,1407.14,1394.46,1404.46,1396.11,533384416,0.025694,2.0487,#N/A N/A,28.709,500,0.025694,4067.3602
2012-08-08,1402.22,1401.23,1404.14,1396.13,1406.18,1399.25,472937824,0.437892,2.0535,#N/A N/A,28.795,500,0.437892,4071.168
2012-08-09,1402.8,1402.26,1405.95,1398.8,1410.5,1396.82,456085664,0.616777,2.0884,#N/A N/A,29.2966,500,0.616777,4074.6302
2012-08-10,1405.87,1402.58,1405.98,1395.62,1413.33,1400.42,490295584,0.042791,2.0849,#N/A N/A,29.3115,500,0.042791,4083.6769
2012-08-13,1404.11,1405.87,1405.87,1397.32,1406.4,1402.87,396726848,0.26775,2.0893,#N/A N/A,29.3364,500,0.26775,4079.3451
2012-08-14,1403.93,1404.36,1410.03,1400.6,1405.77,1401.74,453956448,0.247406,2.0931,#N/A N/A,29.3857,500,0.247406,4079.5365
2012-08-15,1405.53,1403.89,1407.73,1401.83,1410.32,1403.87,438823200,0.505179,2.095,#N/A N/A,29.4462,500,0.505179,4085.653
2012-08-16,1415.51,1405.57,1417.44,1404.15,1419.9,1409.4,521541216,0.102995,2.0809,#N/A N/A,29.456,500,0.102995,4114.9843
2012-08-17,1418.16,1415.84,1418.71,1414.67,1422.33,1413.96,600927168,0.003627,2.0771,#N/A N/A,29.4564,500,0.003627,4122.6937
2012-08-20,1418.13,1417.85,1418.13,1412.12,1420.07,1416.73,443600736,0.026851,2.0775,#N/A N/A,29.4611,500,0.026851,4122.6869
2012-08-21,1413.17,1418.13,1426.68,1410.86,1415.81,1410.37,531114464,0.028867,2.0752,#N/A N/A,29.3259,500,0.028867,4108.3452
2012-08-22,1413.49,1413.09,1416.12,1406.78,1417.76,1409.13,508463360,0.08821,2.0755,#N/A N/A,29.3376,500,0.08821,4109.5375
2012-08-23,1402.08,1413.49,1413.49,1400.5,1403.73,1398.94,462197984,0.021126,2.1045,#N/A N/A,29.5063,500,0.021126,4076.4248
2012-08-24,1411.13,1401.99,1413.46,1398.04,1412.93,1409.44,432340000,0.211558,2.0923,#N/A N/A,29.525,500,0.211558,4103.3339
2012-08-27,1410.44,1411.13,1416.17,1409.11,1412.31,1408.25,421847040,0.011748,2.0935,#N/A N/A,29.528,500,0.011748,4101.3569
2012-08-28,1409.3,1410.44,1413.63,1405.59,1416.6,1406.1,410787872,0.08595,2.0962,#N/A N/A,29.5411,500,0.08595,4098.3042
2012-08-29,1410.49,1409.32,1413.95,1406.57,1414.19,1406.06,408841248,0.337345,2.0975,#N/A N/A,29.5855,500,0.337345,4102.746
2012-08-30,1399.48,1410.08,1410.08,1397.01,1402.76,1396.3,406387488,0.188557,2.1157,#N/A N/A,29.6091,500,0.188557,4071.2791
2012-08-31,1406.58,1400.07,1413.09,1398.96,1408.42,1404.94,575151936,0.024349,2.1052,#N/A N/A,29.6112,500,0.024349,4091.9841
2012-09-03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,29.6112,500,0,#N/A N/A
2012-09-04,1404.94,1406.54,1409.31,1396.56,1407.1,1402.99,479796288,0.02927,2.1079,#N/A N/A,29.6153,500,0.02927,4087.3092
2012-09-05,1403.44,1404.94,1408.81,1401.25,1406.8,1399.97,485651136,0.362503,2.1249,#N/A N/A,29.8209,500,0.362503,4083.9879
2012-09-06,1432.12,1403.74,1432.12,1403.74,1434.22,1429.7,577384896,0.194409,2.0842,#N/A N/A,29.8477,500,0.194409,4168.012
2012-09-07,1437.92,1432.12,1437.92,1431.45,1438.56,1436.85,550364736,0.075237,2.0762,#N/A N/A,29.8535,500,0.075237,4185.1171
2012-09-10,1429.08,1437.92,1438.74,1428.98,1431.57,1426.75,494991808,0.084016,2.0893,#N/A N/A,29.8582,500,0.084016,4159.6513
2012-09-11,1433.56,1429.13,1437.76,1429.13,1435,1432.24,527348704,0.014957,2.0829,#N/A N/A,29.8604,500,0.014957,4172.7377
2012-09-12,1436.56,1433.56,1439.15,1432.99,1440.99,1433.07,509502880,0.37953,2.0672,#N/A N/A,29.6964,500,0.37953,4182.571
2012-09-13,1459.99,1436.56,1463.76,1435.34,1464.04,1457.37,617087360,0.198745,2.0355,#N/A N/A,29.7183,500,0.198745,4251.3499
2012-09-14,1465.77,1460.07,1474.51,1460.07,1466.94,1463.6,745929984,0.006452,2.0275,#N/A N/A,29.7191,500,0.006452,4268.2173
2012-09-17,1461.19,1465.42,1465.63,1457.55,1463.96,1458.75,525147488,0.069243,2.0339,#N/A N/A,29.7195,500,0.069243,4255.0665
2012-09-18,1459.32,1461.19,1461.47,1456.13,1461.82,1457.51,518979296,0.027182,2.0367,#N/A N/A,29.7218,500,0.027182,4249.704
2012-09-19,1461.05,1459.5,1465.15,1457.88,1466.21,1456.41,536734496,0.02527,2.0344,#N/A N/A,29.7242,500,0.02527,4254.8251
2012-09-20,1460.26,1461.05,1461.23,1449.98,1465.73,1456.69,541019392,0.214665,2.0373,#N/A N/A,29.7504,500,0.214665,4253.1463
2012-09-21,1460.15,1460.34,1467.07,1459.51,1464.77,1456.16,1501955072,0.005104,2.0375,#N/A N/A,29.7508,500,0.005104,4252.8391
2012-09-24,1456.89,1459.76,1460.72,1452.06,1461.54,1452.74,509947968,0,2.0378,#N/A N/A,29.6881,500,0,4243.3283
2012-09-25,1441.59,1456.94,1463.24,1441.59,1445.81,1441.01,609070336,0.163794,2.0607,#N/A N/A,29.7067,500,0.163794,4199.2538
2012-09-26,1433.32,1441.6,1441.6,1430.53,1436.81,1429.98,545300736,0.298089,2.0765,#N/A N/A,29.7626,500,0.298089,4176.0207
2012-09-27,1447.15,1433.36,1450.2,1433.36,1452.21,1444.65,498622656,0.092871,2.0591,#N/A N/A,29.7981,500,0.092871,4216.6096
2012-09-28,1440.67,1447.13,1447.13,1435.6,1443.5,1437.57,640858624,0.003897,2.0686,#N/A N/A,29.802,500,0.003897,4197.728
2012-10-01,1444.49,1440.9,1457.14,1440.9,1446.86,1441.05,528217568,0.075838,2.0648,#N/A N/A,29.8259,500,0.075838,4209.0793
2012-10-02,1445.75,1444.99,1451.52,1439.01,1447.48,1443.7,468189248,0.090071,2.0667,#N/A N/A,29.8795,500,0.090071,4213.0133
2012-10-03,1450.99,1446.05,1454.3,1441.99,1453.78,1448.92,522672672,0.323856,2.0619,#N/A N/A,29.9173,500,0.323856,4229.2267
2012-10-04,1461.4,1451.08,1463.14,1451.08,1463.81,1458.28,510423104,0.02019,2.0473,#N/A N/A,29.9188,500,0.02019,4259.6278
2012-10-05,1460.93,1461.4,1470.96,1456.89,1463.38,1458.95,485459808,0.494519,2.0487,#N/A N/A,29.9294,500,0.494519,4259.6994
2012-10-08,1455.88,1460.93,1460.93,1453.1,1456.85,1454.3,359194368,0,2.0558,#N/A N/A,29.9294,500,0,4244.9747
2012-10-09,1441.48,1455.9,1455.9,1441.18,1444.17,1440.41,487372224,0.035825,2.0765,#N/A N/A,29.933,500,0.035825,4203.0924
2012-10-10,1432.56,1441.48,1442.52,1430.64,1436.46,1430,463834208,0.107874,2.0904,#N/A N/A,29.9465,500,0.107874,4177.3981
2012-10-11,1432.84,1432.82,1443.9,1432.82,1434.52,1431.12,506534624,0.239448,2.095,#N/A N/A,30.0182,500,0.239448,4178.9125
2012-10-12,1428.59,1432.84,1438.43,1425.53,1429.76,1426.94,523055968,0.031394,2.1011,#N/A N/A,30.0161,500,0.031394,4166.6089
2012-10-15,1440.13,1428.75,1441.31,1427.24,1442.56,1438.56,505754464,0.005132,2.0845,#N/A N/A,30.0202,500,0.005132,4200.2814
2012-10-16,1454.92,1440.31,1455.51,1440.31,1458.38,1449.03,502770016,0,2.0634,#N/A N/A,30.0202,500,0,4243.418
2012-10-17,1460.91,1454.22,1462.2,1453.35,1463.19,1458.09,568299648,0.173956,2.0557,#N/A N/A,30.0316,500,0.173956,4261.3957
2012-10-18,1457.34,1460.94,1464.02,1452.63,1458.54,1451.42,586051968,0.075864,2.0629,#N/A N/A,30.063,500,0.075864,4251.2033
2012-10-19,1433.19,1457.34,1457.34,1429.85,1434.52,1431.07,909848512,0.030896,2.0978,#N/A N/A,30.0649,500,0.030896,4180.8455
2012-10-22,1433.82,1433.21,1435.46,1422.06,1436.47,1432.93,537693504,0.029677,2.0971,#N/A N/A,30.0681,500,0.029677,4182.7699
2012-10-23,1413.11,1433.74,1433.74,1407.56,1414.49,1409.3,608605312,0,2.1278,#N/A N/A,30.0681,500,0,4122.3543
2012-10-24,1408.75,1413.2,1420.04,1407.1,1413.66,1403.04,561183104,0.00715,2.1344,#N/A N/A,30.0688,500,0.00715,4109.6562
2012-10-25,1412.97,1409.74,1421.12,1405.14,1416.55,1407.18,577411712,0.027568,2.1283,#N/A N/A,30.0717,500,0.027568,4122.0472
2012-10-26,1411.94,1412.97,1417.09,1403.28,1414.28,1410.89,624422848,0.002776,2.13,#N/A N/A,30.0745,500,0.002776,4119.0504
2012-10-29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0.078902,#N/A N/A,#N/A N/A,30.0788,500,0.078902,#N/A N/A
2012-10-30,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,30.0788,500,0,#N/A N/A
2012-10-31,1412.16,1410.99,1418.76,1405.95,1422.8,1401.06,669957888,0.10238,2.1328,#N/A N/A,30.1181,500,0.10238,4120.2214
2012-11-01,1427.59,1412.2,1428.35,1412.2,1434.38,1425.8,616103488,0.110624,2.1104,#N/A N/A,30.1274,500,0.110624,4165.5636
2012-11-02,1414.2,1427.59,1434.27,1412.91,1419.01,1410.93,629411968,0.021061,2.1304,#N/A N/A,30.1281,500,0.021061,4126.5544
2012-11-05,1417.26,1414.02,1419.9,1408.13,1418.2,1413.36,485471520,0.169713,2.1313,#N/A N/A,30.2057,500,0.169713,4135.9787
2012-11-06,1428.39,1417.26,1433.38,1417.26,1431.41,1424.49,564275776,0.034146,2.1159,#N/A N/A,30.2236,500,0.034146,4168.5589
2012-11-07,1394.53,1428.27,1428.27,1388.14,1397.82,1393.23,712068608,1.254705,2.1979,#N/A N/A,30.6506,500,1.254705,4073.4049
2012-11-08,1377.51,1394.53,1401.23,1377.51,1379.61,1373.41,628285504,0.016002,2.2252,#N/A N/A,30.6527,500,0.016002,4023.7364
2012-11-09,1379.85,1377.55,1391.39,1373.03,1388.97,1376.85,595168960,0.059325,2.222,#N/A N/A,30.6605,500,0.059325,4030.7448
2012-11-12,1380.03,1379.86,1384.87,1377.19,1386.51,1374.61,300848480,0,2.2217,#N/A N/A,30.6605,500,0,4031.2707
2012-11-13,1374.53,1380.03,1388.81,1371.39,1378.56,1372.66,575005888,0.43866,2.2331,#N/A N/A,30.694,500,0.43866,4016.4858
2012-11-14,1355.49,1374.64,1380.13,1352.5,1357.82,1351.22,688834496,0.500426,2.2722,#N/A N/A,30.7999,500,0.500426,3962.3116
2012-11-15,1353.33,1355.41,1360.62,1348.05,1355.75,1350.25,631895680,0.094155,2.285,#N/A N/A,30.923,500,0.094155,3956.2727
2012-11-16,1359.88,1353.36,1362.03,1343.35,1361.67,1358.99,866366592,0.132189,2.2754,#N/A N/A,30.9422,500,0.132189,3975.8073
2012-11-19,1386.89,1359.88,1386.89,1359.88,1390.93,1383.18,589446592,0.093827,2.2367,#N/A N/A,31.0206,500,0.093827,4055.0493
2012-11-20,1387.81,1386.82,1389.77,1377.04,1388.96,1386.28,529088608,0.113161,2.2367,#N/A N/A,31.0412,500,0.113161,4058.0702
2012-11-21,1391.03,1387.79,1391.25,1386.39,1394.04,1387.7,408807168,0.027916,2.2286,#N/A N/A,30.9999,500,0.027916,4067.5673
2012-11-22,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,30.8292,500,0,#N/A N/A
2012-11-23,1409.15,1391.03,1409.16,1391.03,1413.22,1403.35,248312176,0.193329,2.1891,#N/A N/A,30.8479,500,0.193329,4121.1181
2012-11-26,1406.29,1409.15,1409.15,1397.68,1407.52,1404.34,532653760,0.042462,2.1941,#N/A N/A,30.8554,500,0.042462,4112.8781
2012-11-27,1398.94,1406.29,1409.01,1398.03,1402.13,1396.28,550774464,0.132579,2.209,#N/A N/A,30.9028,500,0.132579,4091.7695
2012-11-28,1409.93,1398.77,1410.31,1385.43,1412.58,1408,577114240,0.42067,2.1958,#N/A N/A,30.9598,500,0.42067,4125.145
2012-11-29,1415.95,1409.96,1419.7,1409.04,1419.7,1413.97,531923072,0.230861,2.1879,#N/A N/A,30.98,500,0.230861,4143.4333
2012-11-30,1416.18,1415.95,1418.86,1411.63,1417.09,1415.12,855038976,0.002072,2.1877,#N/A N/A,30.9823,500,0.002072,4144.1127
2012-12-03,1409.46,1416.34,1423.73,1408.46,1411.06,1407.56,540951936,0.018593,2.1968,#N/A N/A,30.9636,500,0.018593,4124.5024
2012-12-04,1407.05,1409.46,1413.14,1403.65,1408.22,1404.92,559464768,0.029564,2.204,#N/A N/A,31.0114,500,0.029564,4117.5368
2012-12-05,1409.28,1407.05,1415.56,1398.23,1411.07,1407.13,628384384,0.448218,2.206,#N/A N/A,31.0894,500,0.448218,4125.3742
2012-12-06,1413.94,1409.43,1413.95,1405.93,1417.3,1412.15,523123968,0.376202,2.2324,#N/A N/A,31.5641,500,0.376202,4140.1163
2012-12-07,1418.07,1413.95,1420.34,1410.9,1419.9,1415.6,487081632,0.106437,2.2265,#N/A N/A,31.5728,500,0.106437,4152.5209
2012-12-10,1418.55,1418.07,1421.64,1415.64,1421.12,1417.87,488123616,0.06596,2.2262,#N/A N/A,31.5803,500,0.06596,4154.12
2012-12-11,1427.84,1418.55,1434.27,1418.55,1430.05,1425.33,590599296,0,2.2118,#N/A N/A,31.5803,500,0,4181.3248
2012-12-12,1428.48,1427.84,1438.59,1426.76,1430.88,1426.96,569768192,0.28925,2.2143,#N/A N/A,31.6309,500,0.28925,4184.0461
2012-12-13,1419.45,1428.48,1431.36,1416,1423.02,1417.58,522071744,0.323114,2.2364,#N/A N/A,31.7439,500,0.323114,4158.5434
2012-12-14,1413.58,1419.45,1419.45,1411.88,1416.64,1411.61,533732544,0.051718,2.2513,#N/A N/A,31.8238,500,0.051718,4141.4976
2012-12-17,1430.36,1413.54,1430.67,1413.54,1432.9,1426.98,584239232,0.022624,2.2209,#N/A N/A,31.7666,500,0.022624,4190.726
2012-12-18,1446.79,1430.47,1448,1430.47,1449.65,1444.22,655620160,0.02804,2.2011,#N/A N/A,31.8458,500,0.02804,4238.9455
2012-12-19,1435.81,1446.79,1447.75,1435.8,1439.1,1433.85,576888960,0.049524,2.2187,#N/A N/A,31.856,500,0.049524,4206.9204
2012-12-20,1443.69,1435.81,1443.7,1432.82,1446.93,1440.57,532168256,0.304677,2.2092,#N/A N/A,31.8933,500,0.304677,4230.9012
2012-12-21,1430.15,1443.67,1443.67,1422.58,1437.47,1426.81,1538060928,0.104854,2.2306,#N/A N/A,31.9009,500,0.104854,4191.5282
2012-12-24,1426.66,1430.15,1430.15,1424.66,1427.83,1423.73,227982672,0.17716,2.2353,#N/A N/A,31.8908,500,0.17716,4181.8188
2012-12-25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,31.8908,500,0,#N/A N/A
2012-12-26,1419.83,1426.66,1429.42,1416.43,1421.65,1418.24,363632128,0.019456,2.2463,#N/A N/A,31.8938,500,0.019456,4161.8555
2012-12-27,1418.1,1419.83,1422.8,1401.8,1419.61,1415.15,445660128,0.26483,2.2515,#N/A N/A,31.9286,500,0.26483,4157.5608
2012-12-28,1402.43,1418.1,1418.1,1401.58,1404.65,1397.66,411216000,0.139652,2.2795,#N/A N/A,31.9678,500,0.139652,4112.0295
2012-12-31,1426.19,1402.43,1426.74,1398.11,1429.07,1422.46,601105600,0.00791,2.2416,#N/A N/A,31.9701,500,0.00791,4181.7184
2013-01-01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,31.9701,500,0,#N/A N/A
2013-01-02,1462.42,1426.19,1462.43,1426.19,1463.01,1459.54,680468864,0.27525,2.187,#N/A N/A,31.9828,500,0.27525,4288.7554
2013-01-03,1459.37,1462.42,1465.47,1455.53,1460.48,1457.68,576168384,0,2.1916,#N/A N/A,31.9828,500,0,4279.8107
2013-01-04,1466.47,1459.37,1467.94,1458.99,1472.26,1463.79,499318240,0,2.1809,#N/A N/A,31.9828,500,0,4300.6324
2013-01-07,1461.89,1466.47,1466.47,1456.62,1462.21,1459.36,490281856,0.003589,2.1879,#N/A N/A,31.9846,500,0.003589,4287.2116
2013-01-08,1457.15,1461.89,1461.89,1451.64,1460.41,1455.11,546030208,0.498162,2.1962,#N/A N/A,32.0014,500,0.498162,4274.7718
2013-01-09,1461.02,1457.15,1464.73,1457.15,1464.34,1459.44,507352352,0.022281,2.1907,#N/A N/A,32.0062,500,0.022281,4286.1904
2013-01-10,1472.12,1461.02,1472.3,1461.02,1473.61,1470.72,569101632,0,2.1742,#N/A N/A,32.0062,500,0,4318.7543
2013-01-11,1472.05,1472.12,1472.75,1467.58,1475.08,1466.33,488474720,0.161327,2.1759,#N/A N/A,32.0303,500,0.161327,4319.0224
2013-01-14,1470.68,1472.05,1472.05,1465.69,1472.68,1468.54,491726656,0,2.1779,#N/A N/A,32.0303,500,0,4315.0028
2013-01-15,1472.34,1470.67,1473.31,1463.76,1474.92,1468.39,483929760,0.005155,2.1755,#N/A N/A,32.0306,500,0.005155,4319.8882
2013-01-16,1472.63,1472.33,1473.96,1467.6,1474.63,1469.48,513146656,0.176775,2.1759,#N/A N/A,32.043,500,0.176775,4321.2578
2013-01-17,1480.94,1472.63,1485.16,1472.63,1483.04,1475.74,604124160,0.011711,2.1638,#N/A N/A,32.0443,500,0.011711,4345.6767
2013-01-18,1485.98,1480.95,1485.98,1475.81,1488.45,1482.31,930380416,0.029491,2.1567,#N/A N/A,32.0474,500,0.029491,4360.5527
2013-01-21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,32.0474,500,0,#N/A N/A
2013-01-22,1492.56,1485.98,1492.56,1481.16,1496.72,1491.42,569950400,0.062224,2.1479,#N/A N/A,32.0581,500,0.062224,4380.0443
2013-01-23,1494.81,1492.56,1496.13,1489.9,1497.38,1485.94,494336352,0.030953,2.1438,#N/A N/A,32.0455,500,0.030953,4386.738
2013-01-24,1494.82,1494.81,1502.27,1489.46,1496.76,1492.55,554969600,0.048868,2.1439,#N/A N/A,32.0476,500,0.048868,4386.9104
2013-01-25,1502.96,1494.82,1503.26,1494.82,1509.47,1499.8,570690752,0,2.1323,#N/A N/A,32.0476,500,0,4410.7993
2013-01-28,1500.18,1502.96,1503.23,1496.33,1505.58,1495.62,535161280,0.043149,2.1379,#N/A N/A,32.0722,500,0.043149,4402.7676
2013-01-29,1507.84,1500.18,1509.35,1498.09,1512.31,1505.66,607226816,0.072198,2.1278,#N/A N/A,32.084,500,0.072198,4425.46
2013-01-30,1501.96,1507.84,1509.94,1500.11,1505.77,1499.33,569791872,0.380844,2.1424,#N/A N/A,32.1773,500,0.380844,4409.3201
2013-01-31,1498.11,1501.96,1504.19,1496.76,1501,1496.44,740722944,0.09351,2.1481,#N/A N/A,32.1806,500,0.09351,4398.2922
2013-02-01,1513.17,1498.11,1514.41,1498.11,1513.94,1511.93,598682816,0.029976,2.1267,#N/A N/A,32.1813,500,0.029976,4442.595
2013-02-04,1495.71,1513.17,1513.17,1495.02,1497.57,1494.79,584697152,0.033031,2.1517,#N/A N/A,32.1826,500,0.033031,4391.43
2013-02-05,1511.29,1495.71,1514.96,1495.71,1513.23,1509.45,587275072,0.183766,2.1307,#N/A N/A,32.2004,500,0.183766,4437.7129
2013-02-06,1512.12,1511.29,1512.53,1504.71,1513,1510.52,556294272,0.186709,2.1307,#N/A N/A,32.218,500,0.186709,4440.6982
2013-02-07,1509.39,1512.12,1512.9,1498.49,1510.45,1507.85,553191104,0.611378,2.1569,#N/A N/A,32.5566,500,0.611378,4434.4764
2013-02-08,1517.93,1509.39,1518.31,1509.39,1518.89,1515.13,477527360,0.000808,2.1448,#N/A N/A,32.5566,500,0.000808,4459.5688
2013-02-11,1517.01,1517.93,1518.31,1513.61,1517.82,1515.71,400159936,0.072938,2.1466,#N/A N/A,32.5636,500,0.072938,4457.0801
2013-02-12,1519.43,1517.01,1522.29,1515.61,1521.32,1519.13,489501408,0.083388,2.1441,#N/A N/A,32.5776,500,0.083388,4464.4353
2013-02-13,1520.33,1519.43,1524.69,1515.93,1521.01,1518.2,513566752,0.699483,2.1466,#N/A N/A,32.6356,500,0.699483,4469.1347
2013-02-14,1521.38,1520.33,1523.14,1514.02,1523.03,1520.07,533981152,0.176464,2.1472,#N/A N/A,32.6664,500,0.176464,4472.7401
2013-02-15,1519.79,1521.38,1524.24,1514.14,1520.63,1518.23,811687552,0.132184,2.1505,#N/A N/A,32.6837,500,0.132184,4468.4543
2013-02-18,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,0,#N/A N/A,#N/A N/A,32.6837,500,0,#N/A N/A
2013-02-19,1530.94,1519.79,1530.94,1519.79,1531.74,1529.33,571763136,0.242446,2.1372,#N/A N/A,32.7193,500,0.242446,4501.9499
2013-02-20,1511.95,1530.94,1530.94,1511.41,1512.6,1510.45,594170816,0.063362,2.1644,#N/A N/A,32.7239,500,0.063362,4446.2934
2013-02-21,1502.42,1511.95,1511.95,1497.29,1504.52,1501.47,599309760,0.342211,2.1807,#N/A N/A,32.7632,500,0.342211,4419.2745
2013-02-22,1515.6,1502.42,1515.64,1502.42,1516.64,1514.1,515547200,0.221509,2.1621,#N/A N/A,32.7682,500,0.221509,4458.694
2013-02-25,1487.85,1515.6,1525.84,1487.85,1489.4,1486.68,637253824,0.001994,2.2024,#N/A N/A,32.7683,500,0.001994,4377.0631
2013-02-26,1496.94,1487.85,1498.99,1485.01,1499.39,1494.59,579446720,0.230753,2.1916,#N/A N/A,32.8073,500,0.230753,4404.4834
2013-02-27,1515.99,1496.94,1520.08,1494.88,1517.45,1514.45,492036288,0.372439,2.1661,#N/A N/A,32.8385,500,0.372439,4461.6307
2013-02-28,1514.68,1515.99,1525.34,1514.46,1515.75,1513.37,748922944,0.066368,2.1683,#N/A N/A,32.8429,500,0.066368,4457.9708
2013-03-01,1518.2,1514.68,1519.99,1501.48,1519.89,1515.81,548455808,0.027554,2.1633,#N/A N/A,32.8437,500,0.027554,4468.4116
2013-03-04,1525.2,1518.2,1525.27,1512.29,1526.92,1523.05,513849664,0.015984,2.1536,#N/A N/A,32.8474,500,0.015984,4489.0612
2013-03-05,1539.79,1525.2,1543.47,1525.2,1540.63,1538.18,522751872,0.049047,2.1336,#N/A N/A,32.8525,500,0.049047,4532.148
2013-03-06,1541.46,1539.79,1545.25,1538.11,1543.01,1539.47,502355712,0.443098,2.1346,#N/A N/A,32.9038,500,0.443098,4538.3674
2013-03-07,1544.26,1541.46,1545.78,1541.46,1546.22,1542.14,498992384,0.149301,2.1296,#N/A N/A,32.8872,500,0.149301,4547.0509
2013-03-08,1551.18,1544.26,1552.48,1542.94,1552.54,1548.94,487435904,0.11026,2.1211,#N/A N/A,32.9024,500,0.11026,4567.7515
2013-03-11,1556.22,1551.15,1556.27,1547.36,1557.53,1553.68,450470304,0.138777,2.115,#N/A N/A,32.9144,500,0.138777,4583.0012
2013-03-12,1552.48,1556.22,1556.77,1548.24,1553.8,1550.19,466648288,0.084248,2.1214,#N/A N/A,32.9348,500,0.084248,4572.2352
2013-03-13,1554.52,1552.48,1556.39,1548.25,1556.13,1552.26,420973952,0.522472,2.1216,#N/A N/A,32.9805,500,0.522472,4579.7821
2013-03-14,1563.23,1554.52,1563.32,1554.52,1564.51,1561.5,504222144,0.027366,2.1098,#N/A N/A,32.9812,500,0.027366,4605.5232
2013-03-15,1560.7,1563.21,1563.62,1555.74,1561.93,1558.6,1447565312,0,2.1132,#N/A N/A,32.9812,500,0,4598.0693
2013-03-18,1552.1,1560.7,1560.7,1545.13,1553.24,1551.38,507141280,0.011001,2.1226,#N/A N/A,32.9448,500,0.011001,4572.7648
2013-03-19,1548.34,1552.1,1557.25,1538.57,1550.47,1546.64,544881984,0.027167,2.1279,#N/A N/A,32.9465,500,0.027167,4561.7672
2013-03-20,1558.71,1548.34,1561.56,1548.34,1558.25,1555.19,515015072,0.016273,2.1138,#N/A N/A,32.9488,500,0.016273,4592.3675
2013-03-21,1545.8,1558.71,1558.71,1543.55,1547.77,1544.32,524169408,0.028645,2.1317,#N/A N/A,32.9516,500,0.028645,4554.416
